date,open,high,low,close,volume,oi
2019-02-26 11:39:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:40:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:41:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:42:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:43:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:44:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:45:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:47:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:48:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:49:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:50:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:51:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:52:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:53:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:55:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:57:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 11:59:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 12:00:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 12:02:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 12:03:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 12:04:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 12:07:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 12:08:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 12:11:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 12:12:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 12:13:00,629.80,629.80,629.80,629.80,0,75
2019-02-26 12:16:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:17:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:18:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:19:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:20:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:21:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:23:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:24:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:25:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:26:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:27:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:28:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:29:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:30:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:31:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:32:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:33:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:34:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:35:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:36:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:37:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:38:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:39:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:40:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:41:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:42:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:43:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:44:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:45:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:46:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:47:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:48:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:49:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:50:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:51:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:52:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:53:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:54:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:55:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:56:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:57:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:58:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 12:59:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:00:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:01:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:02:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:03:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:04:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:05:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:06:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:07:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:08:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:09:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:10:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:11:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:12:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:13:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:14:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:15:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:16:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:17:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:18:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:19:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:20:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:21:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:22:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:23:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:24:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:25:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:26:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:27:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:28:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:29:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:30:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:31:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:32:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:33:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:34:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:35:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:36:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:37:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:38:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:39:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:40:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:41:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:42:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:43:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:44:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:45:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:47:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:48:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:49:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:50:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:51:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:52:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:53:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:54:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:55:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:56:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:57:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:58:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 13:59:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:00:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:01:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:02:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:03:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:04:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:05:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:06:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:07:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:08:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:09:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:10:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:11:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:12:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:13:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:14:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:15:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:16:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:17:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:18:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:19:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:20:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:21:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:22:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:23:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:24:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:25:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:26:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:27:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:28:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:29:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:30:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:31:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:32:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:33:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:34:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:35:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:36:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:37:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:38:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:39:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:40:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:41:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:42:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:43:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:44:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:45:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:46:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:47:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:48:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:49:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:50:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:51:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:52:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:53:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:54:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:55:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:56:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:57:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:58:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 14:59:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:00:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:01:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:02:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:03:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:04:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:05:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:06:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:07:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:08:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:09:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:10:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:11:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:12:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:13:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:14:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:15:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:16:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:17:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:18:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:19:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:20:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:21:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:22:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:23:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:24:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:25:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:26:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:27:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:28:00,629.80,629.80,629.80,629.80,0,0
2019-02-26 15:29:01,629.80,629.80,629.80,629.80,0,0
2019-02-28 12:32:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:33:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:34:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:35:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:36:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:37:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:38:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:39:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:40:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:41:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:42:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:43:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:44:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:45:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:46:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:47:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:48:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:49:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:50:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:51:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:52:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:53:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:54:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:55:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:56:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:57:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:58:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 12:59:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:00:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:01:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:02:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:03:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:04:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:05:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:06:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:07:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:08:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:09:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:10:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:11:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:12:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:13:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:14:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:15:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:16:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:17:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:18:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:19:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:20:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:21:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:22:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:23:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:24:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:25:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:26:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:27:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:28:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:29:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:30:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:31:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:32:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:33:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:34:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:35:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:36:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:37:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:38:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:39:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:40:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:41:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:42:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:43:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:44:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:45:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:46:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:47:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:48:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:49:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:50:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:51:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:52:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:53:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:54:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:56:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:57:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:58:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 13:59:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:00:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:01:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:02:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:03:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:04:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:05:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:06:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:07:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:08:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:09:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:10:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:11:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:12:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:13:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:14:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:15:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:16:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:17:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:18:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:19:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:20:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:21:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:22:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:23:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:24:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:25:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:26:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:27:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:28:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:29:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:30:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:31:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:32:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:33:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:34:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:35:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:36:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:37:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:38:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:39:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:40:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:41:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:42:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:43:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:44:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:45:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:46:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:47:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:48:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:49:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:50:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:51:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:52:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:53:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:54:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:55:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:56:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:57:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:58:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 14:59:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:00:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:01:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:02:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:03:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:04:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:05:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:06:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:07:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:08:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:09:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:10:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:11:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:12:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:13:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:14:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:15:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:16:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:17:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:18:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:19:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:20:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:21:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:22:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:23:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:24:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:25:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:26:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:27:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:28:00,652.75,652.75,652.75,652.75,0,150
2019-02-28 15:29:01,652.75,652.75,652.75,652.75,0,150
